datetime,date,unknown_1,unknown_2,4-8_GHz_start,unknown_24,unknown_45,unknown_46,unknown_47,unknown_25,unknown_26,unknown_27,unknown_5,unknown_9,unknown_13,unknown_17,unknown_28,unknown_29,unknown_30,unknown_31,unknown_32,unknown_33,unknown_34,unknown_35,unknown_36,unknown_37,unknown_38,unknown_39,unknown_40,unknown_41,unknown_42,unknown_43,unknown_3,unknown_4,unknown_6,unknown_7,unknown_10,unknown_11,unknown_12,unknown_14,unknown_15,unknown_16,unknown_18,unknown_19,unknown_20,unknown_21,unknown_22,unknown_8,duty_officer,4-8_GHz_start_min
2025-06-11 00:00:00,2025-06-11,15,солнце,00 00,10 00,,,,,00 00,10 00,21,24,24,23,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 12,10 00,,15,"сол,обл",солнце,24,солнце,24,солнце,солнце,23,солнце,солнце,23,солнце,23,,солнце,"Дедюхин, Масловы, Мельникова",0.0
2025-06-12 00:00:00,2025-06-12,16,солнце,00 00,10 00,,,,,00 00,10 00,25,25,24,17,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,22,солнце,солнце,25,"сол,обл",25,облачно,"сол,обл",21,дождь,дождь,14,дождь,,,"сол,обл","Дедюхин, Масловы, Мельникова",0.0
2025-06-13 00:00:00,2025-06-13,15,туман,00 00,10 00,,,,,00 00,10 00,20,20,20,22,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,"сол,обл","сол,обл",21,пасмурно,21,пасмурно,пасмурно,20,"сол,обл",солнце,22,солнце,22,,пасмурно,"Дедюхин, Масловы, Мельникова",0.0
2025-06-14 00:00:00,2025-06-14,15,пасмурно,00 00,10 00,,,,,00 00,10 00,20,20,24,24,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,солнце,пасмурно,20,пасмурно,21,пасмурно,пасмурно,22,пасмурно,солнце,24,солнце,,,"сол,обл","Дедюхин, Масловы, Мельникова",0.0
2025-06-15 00:00:00,2025-06-15,16,пасмурно,00 00,10 00,,,,,00 00,10 00,18,22,25,28,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,пасмурно,пасмурно,21,пасмурно,24,солнце,солнце,27,солнце,солнце,27,пасмурно,,,"сол,обл","Дедюхин, Масловы, Мельникова",0.0
2025-06-16 00:00:00,2025-06-16,17,облачно,00 00,10 00,,,,,00 00,10 00,23,23,25,25,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,20,облачно,облачно,23,облачно,23,облачно,солнце,25,облачно,облачно,25,облачно,,,облачно,"Дедюхин, Иванов, Сизых",0.0
2025-06-17 00:00:00,2025-06-17,17,туман,00 00,10 00,,,,,00 00,10 00,19,21,23,23,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,19,дождь,дождь,19,пасмурно,23,пасмурно,пасмурно,23,облачно,облачно,23,облачно,,,пасмурно,"Дедюхин, Иванов, Сизых",0.0
2025-06-18 00:00:00,2025-06-18,18,солнце,00 00,10 00,,,,,00 00,10 00,22,22,25,27,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 11,10 00,00 05 нет на  Flux Plot,00 10,10 00,,20,солнце,солнце,22,солнце,25,солнце,солнце,27,солнце,солнце,27,солнце,,,солнце,"Дедюхин, Иванов, Сизых",0.0
2025-06-19 00:00:00,2025-06-19,17,солнце,00 00,10 00,,,,,00 00,10 00,24,27,29,29,,00 01,10 00,,00 01,10 00,,00 00,10 00,наблюдение на трех частотах (крестики),00 05,10 00,,00 10,10 00,,24,солнце,солнце,25,солнце,29,солнце,солнце,29,солнце,солнце,29,солнце,,,солнце,"Дедюхин, Иванов, Сизых",0.0
2025-06-20 00:00:00,2025-06-20,20,солнце,00 00,10 00,,,,,00 00,10 00,29,30,32,33,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,25,солнце,солнце,29,солнце,30,солнце,солнце,33,солнце,солнце,33,солнце,,,солнце,"Дедюхин, Иванов, Сизых",0.0
2025-06-21 00:00:00,2025-06-21,22,солнце,00 00,10 00,,,,,00 00,10 00,26,35,36,36,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 20,10 00,наблюдение на трех частотах (крестики),00 10,10 00,наблюдение на трех частотах (крестики),23,солнце,солнце,30,солнце,36,солнце,солнце,36,солнце,солнце,36,солнце,,,солнце,"Дедюхин, Иванов, Сизых",0.0
2025-06-22 00:00:00,2025-06-22,25,солнце,00 00,10 00,,,,,00 00,10 00,29,33,34,25,,00 01,10 00,,00 01,10 00,,00 00,10 00,"обесточили крест ,гроза",00 05,10 00,"обесточили крест ,гроза",00 10,10 00,"обесточили крест ,гроза",27,солнце,солнце,31,солнце,34,солнце,облачно,32,облачно,гроза,24,гроза,,,солнце,"Дедюхин, Иванов, Сизых",0.0
2025-06-23 00:00:00,2025-06-23,23,солнце,00 00,10 00,,,,,00 00,10 00,28,29,32,33,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,25,солнце,солнце,29,солнце,31,солнце,солнце,32,солнце,солнце,33,солнце,,,солнце,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-24 00:00:00,2025-06-24,24,солнце,00 00,10 00,,,,,00 00,10 00,30,34,35,35,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,29,солнце,солнце,31,солнце,34,солнце,солнце,35,солнце,солнце,34,солнце,,,солнце,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-25 00:00:00,2025-06-25,26,солнце,00 00,10 00,,,,8:05бросок,00 00,10 00,29,32,31,20,,00 01,10 00,нет с 08:05до 9:55(гроза),00 00,10 00,нет с 8:05до 9:55(гроза),00 00,10 00,нет с 8:05 до 9:30(гроза),00 05,10 00,нет с 8:05 до 9:38(гроза),00 10,10 00,нет с 8:05 до 9:30(гроза);,28,"сол,обл",облачно,30,солнце,29,"сол,обл","сол,обл",30,"сол,облдождь",гроза,20,дождь,,,солнце,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-26 00:00:00,2025-06-26,17,пасмурно,00 00,10 00,,,,,00 00,10 00,20,24,25,26,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,19,пасмурно,пасмурно,22,солнце,24,солнце,солнце,26,солнце,солнце,26,солнце,,,"сол,обл","Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-27 00:00:00,2025-06-27,15,"пасм,дождь",00 00,10 00,,,,,00 00,10 00,18,22,23,25,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,мелкий дождь,мелкий дождь,21,пасмурно,22,пасмурно,пасмурно,25,пасмурно,пасмурно,25,"сол,обл",,,пасмурно,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-28 00:00:00,2025-06-28,19,пасмурно,00 00,10 00,,,,,00 00,10 00,19,19,19,20,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 24,10 00,00:10 сбой при запуске;,19,пасмурно,пасмурно,20,пасмурно,19,пасмурно,пасмурно,20,пасмурно,пасмурно,20,пасмурно,,,пасмурно,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-29 00:00:00,2025-06-29,14,дождь,00 00,10 00,,,,,00 00,10 00,15,15,15,15,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,14,дождь,дождь,15,дождь,15,дождь,дождь,15,дождь,дождь,15,дождь,,,дождь,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-06-30 00:00:00,2025-06-30,16,пасмурно,00 00,10 00,,,,,00 00,10 00,18,20,23,24,,00 01,10 00,"7:32 скачок напряжения, перезапуск антенн",00 00,10 00,"7:32 скачок напряжения, перезапуск антенн",00 00,10 00,"7:32 скачок напряжения, перезапуск антенн",00 05,10 00,"7:32 скачок напряжения, перезапуск антенн",00 10,10 00,"6-й приемник не запустился, перезапуск стойки в 0:50, 7:32 скачок напряжения, перезапуск антенн",16,пасмурно,облачно,20,облачно,23,облачно,облачно,24,облачно,облачно,25,облачно,24,облачно,облачно,"Муратов, Маслов, Мельникова, Маслова",0.0
2025-07-01 00:00:00,2025-07-01,20,облачно,00 00,10 00,,,,коррекция на 2 мин назад,00 00,10 00,21,23,24,25,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,20,облачно,облачно,22,облачно,24,облачно,облачно,25,облачно,облачно,26,облачно,27,облачно,облачно,"Муратов, Маслова",0.0
2025-07-02 00:00:00,2025-07-02,20,лёгкаяпелена,00 00,10 00,,,,,00 00,10 00,22,24,24,25,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,21,л.пелена,ясно,23,облачно,25,облачно,облачно,25,облачно,облачно,23,тучи,21,тучи,ясно,"Муратов, Маслова",0.0
2025-07-03 00:00:00,2025-07-03,17,пасмурно,00 00,10 00,,,,,00 00,10 00,19,19,23,24,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,19,облачно,облачно,20,"дождь,обл",22,облачно,облачно,22,облачно,облачно,21,"дождь,облачно",22,облачно,"дождь, обл","Муратов, Маслова",0.0
2025-07-04 00:00:00,2025-07-04,19,л.пелена,00 00,10 00,,,,,00 00,10 00,20,22,25,26,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,19,л.пелена,л.пелена,22,л.пелена,23,облачно,облачно,26,облачно,облачно,26,облачно,25,облачно,л.пелена,"Муратов, Маслова",0.0
2025-07-05 00:00:00,2025-07-05,21,ясно,00 00,10 00,,,,,00 00,10 00,21,22,24,25,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,20,ясно,ясно,22,ясно,23,ясно,ясно,25,ясно,облачно,24,облачно,,,ясно,"Муратов, Маслова",0.0
2025-07-06 00:00:00,2025-07-06,21,солнце,00 00,10 00,,,,,00 00,10 00,21,22,24,25,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,20,солнце,солнце,22,солнце,23,солнце,солнце,25,солнце,"сол,обл",24,"сол,обл",23,обл,солнце,"Муратов, Маслова",0.0
2025-07-07 00:00:00,2025-07-07,17,солнце,00 00,10 00,,,,,00 00,10 00,18,21,21,19,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,солнце,солнце,20,солнце,21,"сол,обл",пасмурно,20,"пасм,гром",пасмурно,17,пасмурно,,,солнце,"Маслов, Мельникова",0.0
2025-07-08 00:00:00,2025-07-08,19,солнце,00 00,10 00,,,,,00 00,10 00,17,17,17,17,,00 01,10 00,,00 00,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,пасмурно,пасмурно,17,"пас,дождь",17,дождь,дождь,17,пасмурно,дождь,17,дождь,17,дождь,пасмурно,"Маслов, Мельникова",0.0
2025-07-09 00:00:00,2025-07-09,15,пасмурно,00 00,10 00,,,,,00 00,10 00,17,19,21,23,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,15,пасмурно,пасмурно,17,"сол,обл",21,"сол,обл",солнце,22,солнце,солнце,23,солнце,23,солнце,пасмурно,"Маслов, Мельникова",0.0
2025-07-10 00:00:00,2025-07-10,16,пасмурно,00 00,10 00,,,,,00 00,10 00,19,24,25,23,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,18,пасмурно,пасмурно,24,"сол,обл",24,"сол,обл","сол,обл",23,"сол,обл",пасмурно,22,пасмурно,,,"сол,обл","Маслов, Мельникова",0.0
2025-07-11 00:00:00,2025-07-11,16,"сол,обл",00 00,10 00,,,,,00 00,10 00,24,27,25,24,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,20,солнце,солнце,24,"сол,обл",28,"сол,обл","сол,обл",24,пасмурно,"сол,обл",24,"сол,обл",,,"сол,обл","Маслов, Мельникова",0.0
2025-07-12 00:00:00,2025-07-12,18,солнце,00 00,10 00,,,,,00 00,10 00,25,28,30,30,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,22,солнце,солнце,28,солнце,29,солнце,солнце,31,солнце,пасмурно,30,пасмурно,,,солнце,"Маслов, Мельникова",0.0
2025-07-13 00:00:00,2025-07-13,19,мелкий дождь,00 00,10 00,,,,,00 00,10 00,19,20,20,20,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,19,мелкий дождь,дождь,20,дождь,20,дождь,дождь,20,дождь,"дождь,пасмурно",20,пасмурно,,,мелкий дождь,"Маслов, Мельникова",0.0
2025-07-14 00:00:00,2025-07-14,18,пасмурно,00 00,10 00,,,,,00 00,10 00,24,26,27,27,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,21,пасмурно,пасмурно,26,облачно,26,облачно,солнце,27,солнце,солнце,27,солнце,,,облачно,"Маслов->Дедюхин, Сизых",0.0
2025-07-15 00:00:00,2025-07-15,19,солнце,00 00,10 00,,,,,00 00,10 00,24,25,26,29,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,24,солнце,солнце,25,солнце,26,солнце,солнце,29,солнце,пасмурно,29,пасмурно,,,солнце,"Дедюхин, Сизых",0.0
2025-07-16 00:00:00,2025-07-16,15,туман,00 00,10 00,,,,коррекция 90 сек назад,00 00,10 00,20,23,23,25,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,17,пасмурно,облачно,23,солнце,23,солнце,солнце,23,солнце,солнце,25,солнце,,,облачно,"Дедюхин, Сизых",0.0
2025-07-17 00:00:00,2025-07-17,20,солнце,00 00,10 00,,,,,00 00,10 00,22,22,25,25,,00 01,10 00,,00 01,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,21,солнце,солнце,23,солнце,25,солнце,солнце,25,солнце,солнце,25,солнце,,,солнце,"Дедюхин, Сизых",0.0
2025-07-18 00:00:00,2025-07-18,20,солнце,00 00,10 00,,,,,00 00,10 00,23,25,28,28,,00 01,10 00,01:52 выкл. регистрации (микран),00 01,10 00,,00 00,10 00,01:40- выкл. регистрации (микран),00 05,10 00,01:40 выкл. регистрации (микран) на весь день,00 10,10 00,01:40-02:32 выкл. регистрации (микран),22,солнце,солнце,25,солнце,25,солнце,солнце,28,солнце,солнце,28,солнце,,,солнце,"Дедюхин, Сизых",0.0
2025-07-19 00:00:00,2025-07-19,20,солнце,00 00,10 00,,,,,00 00,10 00,25,25,28,28,,00 01,10 00,,00 01,10 00,,00 00,10 00,работал Микран,00 05,10 00,работал Микран,00 10,10 00,работал Микран,24,солнце,солнце,25,солнце,28,солнце,солнце,30,солнце,гроза,27,гроза,,,солнце,"Дедюхин, Сизых",0.0
2025-07-20 00:00:00,2025-07-20,20,солнце,00 00,10 00,,,,,00 35,10 00,25,25,29,29,,00 18,10 00,,00 01,10 00,,00 00,10 00,работал Микран,00 05,10 00,работал Микран,00 10,10 00,работал Микран,23,солнце,солнце,25,солнце,27,солнце,солнце,29,солнце,солнце,29,солнце,,,солнце,"Дедюхин, Сизых",0.0
2025-07-21 00:00:00,2025-07-21,13,пасмурно,00 00,10 00,,,,,00 00,10 00,19,20,22,22,,00  01,10 00,,00 00,10 00,,00 00,10 00,работал Микран,00 05,10 00,работал Микран,00 10,10 00,,15,пасмурно,пасмурно,20,пасмурно,20,пасмурно,пасмурно,22,пасмурно,пасмурно,22,пасмурно,,,пасмурно,"Дедюхин->Муратов, Мельникова",0.0
2025-07-22 00:00:00,2025-07-22,13,солнце,00 00,10 00,,,,с6:10до 8:40 перевернут сигнал,00 00,10 00,25,27,25,23,,00 01,10 00,,00 01,10 00,,00 00,10 00,работал Микран,00 05,10 00,работал Микран,00 10,10 00,,22,солнце,солнце,25,солнце,25,"сол,дождь","дождь,сол",23,"сол,обл","сол,обл",23,"сол,обл",,,солнце,"Муратов, Мельникова",0.0
2025-07-23 00:00:00,2025-07-23,12,пасмурно,00 00,10 00,,,,,00 00,10 00,14,14,16,13,,00 01,10 00,,00 04,10 00,,00 00,10 00,,00 05,10 00,,00 10,10 00,,13,пасмурно,пасмурно,14,пасмурно,14,"пасм,дождь",пасмурно,15,пасмурно,"дождь,пасмурно",13,дождь,,,пасмурно,"Муратов, Мельникова",0.0
2025-07-24 00:00:00,2025-07-24,11,пасмурно,00 00,10 00,,,,,00 00,10 00,12,13,14,14,,00 01,10 00,,00 01,10 00,,00 00,10 00,нет с 4:20-05-06(самопроизвольный перезапуск ПК),00 05,10 00,,00 10,10 00,,11,пасмурно,пасмурно,13,пасмурно,14,"пасмурно,мелкий дождь",пасмурно,15,пасмурно,пасмурно,14,пасмурно,,,пасмурно,"Муратов, Мельникова",0.0
